lead_email,type,channel,duration,timestamp
lina.tlili357@prospects.tn,website_visit,web,141,2026-05-28T14:00:00Z
lina.tlili357@prospects.tn,website_visit,web,354,2026-05-29T21:00:00Z
hatem.dridi358@prospects.tn,meeting,physical,2575,2026-05-23T00:00:00Z
hatem.dridi358@prospects.tn,meeting,physical,1149,2026-04-28T01:00:00Z
hatem.dridi358@prospects.tn,meeting,physical,3203,2026-03-17T14:00:00Z
hatem.dridi358@prospects.tn,meeting,physical,2223,2026-03-30T07:00:00Z
hatem.dridi358@prospects.tn,meeting,physical,1971,2026-04-20T05:00:00Z
hatem.dridi358@prospects.tn,meeting,physical,2200,2026-04-15T06:00:00Z
hatem.dridi358@prospects.tn,form_submit,web,270,2026-05-16T20:00:00Z
hatem.dridi358@prospects.tn,form_submit,web,260,2026-02-20T19:00:00Z
hatem.dridi358@prospects.tn,form_submit,web,286,2026-04-25T10:00:00Z
hatem.dridi358@prospects.tn,email_opened,email,128,2026-02-22T19:00:00Z
hatem.dridi358@prospects.tn,email_opened,email,122,2026-04-16T00:00:00Z
hatem.dridi358@prospects.tn,email_opened,email,86,2026-05-09T00:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,482,2026-05-19T12:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,42,2026-02-17T22:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,152,2026-03-20T11:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,263,2026-05-15T17:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,387,2026-02-14T20:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,127,2026-02-12T16:00:00Z
hatem.dridi358@prospects.tn,website_visit,web,188,2026-03-04T11:00:00Z
donia.karoui359@prospects.tn,website_visit,web,401,2026-05-31T00:00:00Z
donia.karoui359@prospects.tn,website_visit,web,496,2026-05-30T16:00:00Z
hela.chaouch360@prospects.tn,email_opened,email,41,2026-06-04T00:00:00Z
hela.chaouch360@prospects.tn,email_opened,email,39,2026-06-04T00:00:00Z
hela.chaouch360@prospects.tn,website_visit,web,52,2026-06-03T23:00:00Z
donia.guesmi361@prospects.tn,meeting,physical,2092,2026-03-04T00:00:00Z
donia.guesmi361@prospects.tn,website_visit,web,234,2026-03-04T15:00:00Z
donia.guesmi361@prospects.tn,website_visit,web,62,2026-03-04T22:00:00Z
donia.guesmi361@prospects.tn,website_visit,web,128,2026-03-03T12:00:00Z
donia.guesmi361@prospects.tn,website_visit,web,223,2026-03-03T15:00:00Z
hela.ghali362@prospects.tn,meeting,physical,3480,2026-05-17T00:00:00Z
hela.ghali362@prospects.tn,meeting,physical,1242,2026-04-27T15:00:00Z
hela.ghali362@prospects.tn,meeting,physical,1290,2026-04-15T23:00:00Z
hela.ghali362@prospects.tn,form_submit,web,347,2026-04-21T07:00:00Z
hela.ghali362@prospects.tn,email_opened,email,63,2026-02-15T15:00:00Z
hela.ghali362@prospects.tn,email_opened,email,73,2026-03-12T13:00:00Z
hela.ghali362@prospects.tn,email_opened,email,145,2026-03-19T23:00:00Z
hela.ghali362@prospects.tn,website_visit,web,318,2026-03-23T04:00:00Z
hela.ghali362@prospects.tn,website_visit,web,142,2026-02-12T10:00:00Z
hela.ghali362@prospects.tn,website_visit,web,57,2026-05-07T18:00:00Z
hela.ghali362@prospects.tn,website_visit,web,87,2026-04-25T13:00:00Z
hela.ghali362@prospects.tn,website_visit,web,221,2026-02-08T08:00:00Z
nour.gabsi363@prospects.tn,website_visit,web,373,2026-05-27T00:00:00Z
emna.hamdi364@prospects.tn,meeting,physical,3140,2026-06-04T00:00:00Z
emna.hamdi364@prospects.tn,form_submit,web,274,2026-05-07T16:00:00Z
emna.hamdi364@prospects.tn,form_submit,web,264,2026-05-10T19:00:00Z
emna.hamdi364@prospects.tn,email_opened,email,22,2026-05-13T18:00:00Z
emna.hamdi364@prospects.tn,email_opened,email,95,2026-05-31T05:00:00Z
emna.hamdi364@prospects.tn,email_opened,email,50,2026-04-29T09:00:00Z
emna.hamdi364@prospects.tn,website_visit,web,237,2026-05-23T21:00:00Z
emna.hamdi364@prospects.tn,website_visit,web,165,2026-05-03T19:00:00Z
emna.hamdi364@prospects.tn,website_visit,web,383,2026-06-04T11:00:00Z
emna.hamdi364@prospects.tn,website_visit,web,487,2026-05-23T19:00:00Z
emna.hamdi364@prospects.tn,website_visit,web,465,2026-05-06T15:00:00Z
emna.hamdi364@prospects.tn,website_visit,web,361,2026-05-19T06:00:00Z
amani.ferchichi365@prospects.tn,email_opened,email,137,2026-05-18T00:00:00Z
amani.ferchichi365@prospects.tn,email_opened,email,104,2026-05-14T05:00:00Z
amani.ferchichi365@prospects.tn,email_opened,email,44,2026-04-27T11:00:00Z
amani.ferchichi365@prospects.tn,website_visit,web,46,2026-05-15T17:00:00Z
amani.ferchichi365@prospects.tn,website_visit,web,334,2026-05-02T11:00:00Z
amani.ferchichi365@prospects.tn,website_visit,web,254,2026-05-15T00:00:00Z
marwen.rekik366@prospects.tn,email_opened,email,59,2026-05-08T00:00:00Z
marwen.rekik366@prospects.tn,email_opened,email,46,2026-04-28T03:00:00Z
marwen.rekik366@prospects.tn,website_visit,web,389,2026-04-14T16:00:00Z
marwen.rekik366@prospects.tn,website_visit,web,125,2026-04-28T20:00:00Z
marwen.rekik366@prospects.tn,website_visit,web,158,2026-05-04T12:00:00Z
marwen.rekik366@prospects.tn,website_visit,web,106,2026-04-20T18:00:00Z
marwen.rekik366@prospects.tn,website_visit,web,149,2026-05-04T18:00:00Z
sirine.rekik367@prospects.tn,meeting,physical,2224,2026-05-16T00:00:00Z
sirine.rekik367@prospects.tn,email_opened,email,39,2026-03-28T03:00:00Z
sirine.rekik367@prospects.tn,email_opened,email,33,2026-02-22T17:00:00Z
sirine.rekik367@prospects.tn,email_opened,email,55,2026-03-14T12:00:00Z
sirine.rekik367@prospects.tn,email_opened,email,150,2026-05-02T12:00:00Z
sirine.rekik367@prospects.tn,email_opened,email,132,2026-04-23T15:00:00Z
sirine.rekik367@prospects.tn,website_visit,web,232,2026-03-09T09:00:00Z
sirine.rekik367@prospects.tn,website_visit,web,355,2026-05-10T16:00:00Z
sirine.rekik367@prospects.tn,website_visit,web,256,2026-03-04T16:00:00Z
sirine.rekik367@prospects.tn,website_visit,web,182,2026-02-02T19:00:00Z
sirine.rekik367@prospects.tn,website_visit,web,169,2026-05-10T06:00:00Z
karim.rekik368@prospects.tn,meeting,physical,2317,2026-05-30T00:00:00Z
karim.rekik368@prospects.tn,email_opened,email,128,2026-03-10T12:00:00Z
karim.rekik368@prospects.tn,website_visit,web,124,2026-04-02T05:00:00Z
karim.rekik368@prospects.tn,website_visit,web,330,2026-05-20T00:00:00Z
karim.rekik368@prospects.tn,website_visit,web,301,2026-03-11T14:00:00Z
karim.rekik368@prospects.tn,website_visit,web,463,2026-04-01T16:00:00Z
karim.rekik368@prospects.tn,website_visit,web,486,2026-03-10T00:00:00Z
seif.tlili369@prospects.tn,email_opened,email,180,2026-06-03T00:00:00Z
seif.tlili369@prospects.tn,email_opened,email,34,2026-06-01T19:00:00Z
seif.tlili369@prospects.tn,website_visit,web,307,2026-06-01T15:00:00Z
seif.tlili369@prospects.tn,website_visit,web,436,2026-05-27T15:00:00Z
seif.tlili369@prospects.tn,website_visit,web,30,2026-06-02T03:00:00Z
chedi.ghali370@prospects.tn,meeting,physical,1299,2026-05-15T00:00:00Z
chedi.ghali370@prospects.tn,meeting,physical,3128,2026-05-15T05:00:00Z
chedi.ghali370@prospects.tn,form_submit,web,202,2026-05-15T23:00:00Z
chedi.ghali370@prospects.tn,email_opened,email,69,2026-05-14T16:00:00Z
chedi.ghali370@prospects.tn,email_opened,email,187,2026-05-13T21:00:00Z
chedi.ghali370@prospects.tn,email_opened,email,177,2026-05-14T13:00:00Z
chedi.ghali370@prospects.tn,email_opened,email,24,2026-05-15T21:00:00Z
chedi.ghali370@prospects.tn,email_opened,email,105,2026-05-13T02:00:00Z
chedi.ghali370@prospects.tn,email_opened,email,192,2026-05-13T16:00:00Z
chedi.ghali370@prospects.tn,website_visit,web,449,2026-05-13T23:00:00Z
chedi.ghali370@prospects.tn,website_visit,web,475,2026-05-14T02:00:00Z
chedi.ghali370@prospects.tn,website_visit,web,177,2026-05-13T14:00:00Z
chedi.ghali370@prospects.tn,website_visit,web,474,2026-05-13T08:00:00Z
sirine.karoui371@prospects.tn,form_submit,web,297,2025-12-23T00:00:00Z
sirine.karoui371@prospects.tn,email_opened,email,42,2025-11-25T02:00:00Z
lina.mejri372@prospects.tn,form_submit,web,388,2026-02-09T00:00:00Z
lina.mejri372@prospects.tn,form_submit,web,157,2026-02-09T05:00:00Z
lina.mejri372@prospects.tn,form_submit,web,127,2026-02-09T04:00:00Z
lina.mejri372@prospects.tn,form_submit,web,218,2026-02-09T13:00:00Z
lina.mejri372@prospects.tn,website_visit,web,42,2026-02-08T06:00:00Z
lina.mejri372@prospects.tn,website_visit,web,209,2026-02-09T06:00:00Z
lina.sfar373@prospects.tn,meeting,physical,3103,2026-05-21T00:00:00Z
lina.sfar373@prospects.tn,meeting,physical,3229,2026-04-08T16:00:00Z
lina.sfar373@prospects.tn,meeting,physical,1762,2026-04-16T08:00:00Z
lina.sfar373@prospects.tn,form_submit,web,282,2026-04-16T14:00:00Z
lina.sfar373@prospects.tn,form_submit,web,237,2026-04-19T01:00:00Z
lina.sfar373@prospects.tn,form_submit,web,390,2026-04-10T16:00:00Z
lina.sfar373@prospects.tn,email_opened,email,194,2026-05-15T20:00:00Z
lina.sfar373@prospects.tn,email_opened,email,93,2026-04-14T15:00:00Z
lina.sfar373@prospects.tn,website_visit,web,121,2026-04-11T14:00:00Z
lina.sfar373@prospects.tn,website_visit,web,190,2026-05-10T10:00:00Z
lina.sfar373@prospects.tn,website_visit,web,373,2026-04-26T18:00:00Z
lina.sfar373@prospects.tn,website_visit,web,272,2026-04-27T21:00:00Z
lina.sfar373@prospects.tn,website_visit,web,297,2026-05-10T01:00:00Z
lina.sfar373@prospects.tn,website_visit,web,439,2026-04-23T22:00:00Z
lina.sfar373@prospects.tn,website_visit,web,395,2026-04-09T20:00:00Z
lina.sfar373@prospects.tn,website_visit,web,421,2026-04-25T00:00:00Z
lina.sfar373@prospects.tn,website_visit,web,152,2026-04-13T13:00:00Z
rim.zouari374@prospects.tn,email_opened,email,141,2026-03-12T00:00:00Z
rim.zouari374@prospects.tn,website_visit,web,442,2026-01-31T08:00:00Z
chaima.zouari375@prospects.tn,email_opened,email,61,2025-12-25T00:00:00Z
chaima.zouari375@prospects.tn,website_visit,web,277,2025-12-13T19:00:00Z
chaima.zouari375@prospects.tn,website_visit,web,100,2025-12-06T18:00:00Z
ines.ferchichi376@prospects.tn,meeting,physical,1604,2026-05-24T00:00:00Z
ines.ferchichi376@prospects.tn,form_submit,web,214,2026-03-19T13:00:00Z
ines.ferchichi376@prospects.tn,email_opened,email,98,2026-03-04T23:00:00Z
ines.ferchichi376@prospects.tn,email_opened,email,40,2026-03-24T04:00:00Z
ines.ferchichi376@prospects.tn,email_opened,email,67,2026-05-19T17:00:00Z
ines.ferchichi376@prospects.tn,website_visit,web,135,2026-04-09T00:00:00Z
ines.ferchichi376@prospects.tn,website_visit,web,454,2026-04-23T05:00:00Z
bassem.brahmi377@prospects.tn,meeting,physical,2537,2026-05-17T00:00:00Z
bassem.brahmi377@prospects.tn,meeting,physical,2239,2026-03-18T07:00:00Z
bassem.brahmi377@prospects.tn,meeting,physical,2059,2026-05-12T19:00:00Z
bassem.brahmi377@prospects.tn,form_submit,web,277,2026-03-28T07:00:00Z
bassem.brahmi377@prospects.tn,form_submit,web,365,2026-04-09T11:00:00Z
bassem.brahmi377@prospects.tn,form_submit,web,261,2026-04-07T16:00:00Z
bassem.brahmi377@prospects.tn,email_opened,email,156,2026-05-08T00:00:00Z
bassem.brahmi377@prospects.tn,email_opened,email,38,2026-04-25T19:00:00Z
bassem.brahmi377@prospects.tn,website_visit,web,192,2026-05-04T12:00:00Z
bassem.brahmi377@prospects.tn,website_visit,web,265,2026-05-14T02:00:00Z
bassem.brahmi377@prospects.tn,website_visit,web,357,2026-04-27T07:00:00Z
bassem.brahmi377@prospects.tn,website_visit,web,394,2026-03-25T15:00:00Z
bassem.brahmi377@prospects.tn,website_visit,web,315,2026-03-29T01:00:00Z
nour.tlili378@prospects.tn,email_opened,email,121,2026-06-03T00:00:00Z
nour.tlili378@prospects.tn,website_visit,web,364,2026-05-30T03:00:00Z
nidhal.mejri379@prospects.tn,meeting,physical,1123,2026-06-01T00:00:00Z
nidhal.mejri379@prospects.tn,form_submit,web,215,2026-05-30T12:00:00Z
nidhal.mejri379@prospects.tn,form_submit,web,277,2026-04-02T04:00:00Z
nidhal.mejri379@prospects.tn,form_submit,web,192,2026-03-23T10:00:00Z
nidhal.mejri379@prospects.tn,form_submit,web,384,2026-04-25T06:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,49,2026-05-27T19:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,174,2026-05-20T13:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,135,2026-03-29T14:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,148,2026-04-28T01:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,115,2026-04-07T15:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,141,2026-05-20T11:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,105,2026-03-29T19:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,156,2026-05-09T08:00:00Z
nidhal.mejri379@prospects.tn,email_opened,email,113,2026-05-16T10:00:00Z
nidhal.mejri379@prospects.tn,website_visit,web,72,2026-04-29T00:00:00Z
nidhal.mejri379@prospects.tn,website_visit,web,417,2026-05-31T08:00:00Z
nidhal.mejri379@prospects.tn,website_visit,web,106,2026-04-14T09:00:00Z
nidhal.mejri379@prospects.tn,website_visit,web,232,2026-05-07T13:00:00Z
bilel.selmi380@prospects.tn,meeting,physical,2665,2026-05-26T00:00:00Z
bilel.selmi380@prospects.tn,form_submit,web,200,2026-04-01T12:00:00Z
bilel.selmi380@prospects.tn,form_submit,web,236,2026-04-27T23:00:00Z
bilel.selmi380@prospects.tn,form_submit,web,294,2026-03-31T10:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,196,2026-05-24T20:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,178,2026-05-12T09:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,82,2026-04-22T12:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,154,2026-03-27T05:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,165,2026-05-25T23:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,137,2026-04-11T23:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,30,2026-05-06T23:00:00Z
bilel.selmi380@prospects.tn,email_opened,email,39,2026-05-21T02:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,182,2026-05-18T13:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,205,2026-05-26T03:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,34,2026-05-15T06:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,90,2026-05-01T08:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,326,2026-04-14T19:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,385,2026-04-27T17:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,341,2026-05-19T07:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,430,2026-05-09T01:00:00Z
bilel.selmi380@prospects.tn,website_visit,web,466,2026-04-18T18:00:00Z
rim.larbi381@prospects.tn,website_visit,web,227,2026-01-26T00:00:00Z
rim.larbi381@prospects.tn,website_visit,web,351,2025-12-14T08:00:00Z
takwa.ayari382@prospects.tn,meeting,physical,2493,2026-05-25T00:00:00Z
takwa.ayari382@prospects.tn,meeting,physical,2848,2026-04-09T08:00:00Z
takwa.ayari382@prospects.tn,form_submit,web,345,2026-04-11T01:00:00Z
takwa.ayari382@prospects.tn,form_submit,web,66,2026-05-14T18:00:00Z
takwa.ayari382@prospects.tn,form_submit,web,235,2026-03-01T20:00:00Z
takwa.ayari382@prospects.tn,form_submit,web,234,2026-04-22T17:00:00Z
takwa.ayari382@prospects.tn,form_submit,web,223,2026-04-04T02:00:00Z
takwa.ayari382@prospects.tn,form_submit,web,237,2026-03-17T23:00:00Z
takwa.ayari382@prospects.tn,email_opened,email,133,2026-04-27T11:00:00Z
takwa.ayari382@prospects.tn,email_opened,email,58,2026-03-29T09:00:00Z
takwa.ayari382@prospects.tn,email_opened,email,138,2026-03-31T14:00:00Z
takwa.ayari382@prospects.tn,email_opened,email,147,2026-05-16T14:00:00Z
takwa.ayari382@prospects.tn,website_visit,web,122,2026-02-22T04:00:00Z
takwa.ayari382@prospects.tn,website_visit,web,287,2026-05-09T18:00:00Z
takwa.ayari382@prospects.tn,website_visit,web,372,2026-03-12T19:00:00Z
takwa.ayari382@prospects.tn,website_visit,web,102,2026-04-05T18:00:00Z
takwa.ayari382@prospects.tn,website_visit,web,359,2026-04-15T13:00:00Z
bilel.sfar383@prospects.tn,meeting,physical,1631,2026-05-24T00:00:00Z
bilel.sfar383@prospects.tn,form_submit,web,141,2026-05-21T19:00:00Z
bilel.sfar383@prospects.tn,email_opened,email,122,2026-05-20T10:00:00Z
bilel.sfar383@prospects.tn,email_opened,email,160,2026-05-24T11:00:00Z
bilel.sfar383@prospects.tn,email_opened,email,124,2026-05-23T03:00:00Z
bilel.sfar383@prospects.tn,website_visit,web,195,2026-05-23T21:00:00Z
bilel.sfar383@prospects.tn,website_visit,web,399,2026-05-23T20:00:00Z
bilel.sfar383@prospects.tn,website_visit,web,126,2026-05-20T16:00:00Z
donia.feki384@prospects.tn,meeting,physical,3587,2026-05-27T00:00:00Z
donia.feki384@prospects.tn,meeting,physical,1605,2026-05-05T07:00:00Z
donia.feki384@prospects.tn,email_opened,email,194,2026-04-04T19:00:00Z
donia.feki384@prospects.tn,email_opened,email,45,2026-05-05T16:00:00Z
donia.feki384@prospects.tn,email_opened,email,118,2026-04-01T19:00:00Z
donia.feki384@prospects.tn,email_opened,email,168,2026-05-02T23:00:00Z
donia.feki384@prospects.tn,email_opened,email,187,2026-04-22T00:00:00Z
donia.feki384@prospects.tn,email_opened,email,127,2026-04-16T19:00:00Z
donia.feki384@prospects.tn,website_visit,web,229,2026-04-11T05:00:00Z
donia.feki384@prospects.tn,website_visit,web,225,2026-05-02T20:00:00Z
donia.feki384@prospects.tn,website_visit,web,111,2026-04-26T21:00:00Z
donia.feki384@prospects.tn,website_visit,web,340,2026-04-01T11:00:00Z
donia.feki384@prospects.tn,website_visit,web,29,2026-03-28T23:00:00Z
sirine.hamdi385@prospects.tn,meeting,physical,1165,2026-05-27T00:00:00Z
sirine.hamdi385@prospects.tn,email_opened,email,27,2026-05-25T14:00:00Z
sirine.hamdi385@prospects.tn,email_opened,email,72,2026-05-21T21:00:00Z
sirine.hamdi385@prospects.tn,website_visit,web,310,2026-05-27T14:00:00Z
rania.jelassi386@prospects.tn,meeting,physical,3028,2026-05-27T00:00:00Z
rania.jelassi386@prospects.tn,email_opened,email,140,2026-05-26T17:00:00Z
rania.jelassi386@prospects.tn,email_opened,email,118,2026-05-21T22:00:00Z
rania.jelassi386@prospects.tn,website_visit,web,51,2026-05-27T19:00:00Z
rania.jelassi386@prospects.tn,website_visit,web,415,2026-05-26T17:00:00Z
rania.jelassi386@prospects.tn,website_visit,web,228,2026-05-26T00:00:00Z
rania.jelassi386@prospects.tn,website_visit,web,148,2026-05-24T15:00:00Z
dorra.sfar387@prospects.tn,meeting,physical,1357,2026-05-08T00:00:00Z
dorra.sfar387@prospects.tn,meeting,physical,1592,2026-04-02T10:00:00Z
dorra.sfar387@prospects.tn,meeting,physical,2401,2026-05-07T22:00:00Z
dorra.sfar387@prospects.tn,form_submit,web,271,2026-03-31T14:00:00Z
dorra.sfar387@prospects.tn,form_submit,web,396,2026-04-27T07:00:00Z
dorra.sfar387@prospects.tn,email_opened,email,106,2026-04-12T10:00:00Z
dorra.sfar387@prospects.tn,email_opened,email,56,2026-04-14T22:00:00Z
dorra.sfar387@prospects.tn,website_visit,web,482,2026-04-24T10:00:00Z
dorra.sfar387@prospects.tn,website_visit,web,139,2026-04-24T22:00:00Z
dorra.sfar387@prospects.tn,website_visit,web,422,2026-04-12T18:00:00Z
dorra.sfar387@prospects.tn,website_visit,web,262,2026-04-13T19:00:00Z
dorra.sfar387@prospects.tn,website_visit,web,122,2026-03-29T04:00:00Z
dorra.sfar387@prospects.tn,website_visit,web,150,2026-04-05T16:00:00Z
jihen.sfar389@prospects.tn,meeting,physical,3433,2026-05-23T00:00:00Z
jihen.sfar389@prospects.tn,meeting,physical,1597,2026-02-08T15:00:00Z
jihen.sfar389@prospects.tn,meeting,physical,2309,2026-05-11T12:00:00Z
jihen.sfar389@prospects.tn,meeting,physical,3537,2026-01-18T21:00:00Z
jihen.sfar389@prospects.tn,form_submit,web,139,2026-05-18T02:00:00Z
jihen.sfar389@prospects.tn,form_submit,web,360,2026-03-01T07:00:00Z
jihen.sfar389@prospects.tn,form_submit,web,316,2026-02-25T06:00:00Z
jihen.sfar389@prospects.tn,email_opened,email,100,2026-02-14T04:00:00Z
jihen.sfar389@prospects.tn,email_opened,email,153,2026-02-21T19:00:00Z
jihen.sfar389@prospects.tn,email_opened,email,115,2026-04-26T23:00:00Z
jihen.sfar389@prospects.tn,email_opened,email,116,2026-04-28T03:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,458,2026-04-10T06:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,489,2026-03-03T15:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,263,2026-03-16T18:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,346,2026-05-13T20:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,101,2026-05-13T00:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,460,2026-05-04T23:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,283,2026-05-05T16:00:00Z
jihen.sfar389@prospects.tn,website_visit,web,261,2026-05-11T07:00:00Z
marwen.ghali390@prospects.tn,meeting,physical,3221,2026-06-02T00:00:00Z
marwen.ghali390@prospects.tn,form_submit,web,327,2026-05-19T22:00:00Z
marwen.ghali390@prospects.tn,form_submit,web,186,2026-04-19T05:00:00Z
marwen.ghali390@prospects.tn,email_opened,email,82,2026-02-25T19:00:00Z
marwen.ghali390@prospects.tn,email_opened,email,85,2026-03-26T17:00:00Z
marwen.ghali390@prospects.tn,email_opened,email,66,2026-03-27T02:00:00Z
marwen.ghali390@prospects.tn,email_opened,email,196,2026-05-26T06:00:00Z
marwen.ghali390@prospects.tn,email_opened,email,186,2026-05-24T02:00:00Z
marwen.ghali390@prospects.tn,website_visit,web,454,2026-03-08T16:00:00Z
marwen.ghali390@prospects.tn,website_visit,web,140,2026-03-30T01:00:00Z
marwen.ghali390@prospects.tn,website_visit,web,131,2026-03-18T07:00:00Z
rania.issaoui391@prospects.tn,meeting,physical,3314,2026-05-17T00:00:00Z
rania.issaoui391@prospects.tn,meeting,physical,1780,2026-03-26T20:00:00Z
rania.issaoui391@prospects.tn,meeting,physical,3350,2026-02-22T18:00:00Z
rania.issaoui391@prospects.tn,meeting,physical,2895,2026-05-12T20:00:00Z
rania.issaoui391@prospects.tn,email_opened,email,96,2026-04-17T14:00:00Z
rania.issaoui391@prospects.tn,email_opened,email,165,2026-01-29T08:00:00Z
rania.issaoui391@prospects.tn,email_opened,email,22,2026-05-05T13:00:00Z
rania.issaoui391@prospects.tn,email_opened,email,168,2026-04-15T08:00:00Z
rania.issaoui391@prospects.tn,email_opened,email,130,2026-04-02T20:00:00Z
rania.issaoui391@prospects.tn,website_visit,web,455,2026-02-20T10:00:00Z
rania.issaoui391@prospects.tn,website_visit,web,478,2026-04-03T15:00:00Z
rania.issaoui391@prospects.tn,website_visit,web,72,2026-04-04T09:00:00Z
rania.issaoui391@prospects.tn,website_visit,web,383,2026-04-21T09:00:00Z
sabri.feki392@prospects.tn,meeting,physical,1568,2026-05-30T00:00:00Z
lina.aouadi393@prospects.tn,meeting,physical,2955,2026-05-21T00:00:00Z
lina.aouadi393@prospects.tn,meeting,physical,2150,2026-02-27T10:00:00Z
lina.aouadi393@prospects.tn,form_submit,web,223,2026-02-28T06:00:00Z
lina.aouadi393@prospects.tn,email_opened,email,155,2026-05-17T12:00:00Z
lina.aouadi393@prospects.tn,email_opened,email,140,2026-05-19T05:00:00Z
lina.aouadi393@prospects.tn,email_opened,email,46,2026-02-28T19:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,365,2026-05-03T05:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,168,2026-03-21T16:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,489,2026-04-09T20:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,327,2026-04-25T13:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,122,2026-05-18T23:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,307,2026-03-14T07:00:00Z
lina.aouadi393@prospects.tn,website_visit,web,359,2026-03-13T15:00:00Z
yosr.ghali394@prospects.tn,meeting,physical,2348,2026-02-19T00:00:00Z
yosr.ghali394@prospects.tn,meeting,physical,3545,2026-02-18T14:00:00Z
takwa.sassi395@prospects.tn,meeting,physical,2702,2026-05-29T00:00:00Z
takwa.sassi395@prospects.tn,meeting,physical,2022,2026-02-02T21:00:00Z
takwa.sassi395@prospects.tn,meeting,physical,1337,2026-05-01T22:00:00Z
takwa.sassi395@prospects.tn,form_submit,web,98,2026-05-26T07:00:00Z
takwa.sassi395@prospects.tn,email_opened,email,82,2026-04-03T19:00:00Z
takwa.sassi395@prospects.tn,email_opened,email,61,2026-04-28T01:00:00Z
takwa.sassi395@prospects.tn,email_opened,email,103,2026-02-16T01:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,385,2026-04-19T08:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,260,2026-04-26T14:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,497,2026-04-04T03:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,384,2026-05-22T04:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,318,2026-02-09T10:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,255,2026-05-07T04:00:00Z
takwa.sassi395@prospects.tn,website_visit,web,499,2026-03-01T18:00:00Z
yosr.hachicha396@prospects.tn,meeting,physical,2379,2026-05-17T00:00:00Z
yosr.hachicha396@prospects.tn,form_submit,web,288,2026-04-28T14:00:00Z
yosr.hachicha396@prospects.tn,email_opened,email,74,2026-05-02T10:00:00Z
yosr.hachicha396@prospects.tn,email_opened,email,67,2026-04-27T21:00:00Z
yosr.hachicha396@prospects.tn,website_visit,web,179,2026-05-13T08:00:00Z
yosr.hachicha396@prospects.tn,website_visit,web,254,2026-04-29T19:00:00Z
bilel.ferchichi397@prospects.tn,website_visit,web,462,2026-06-02T00:00:00Z
bilel.ferchichi397@prospects.tn,website_visit,web,423,2026-06-02T09:00:00Z
bilel.ferchichi397@prospects.tn,website_visit,web,182,2026-06-02T20:00:00Z
emna.aouadi398@prospects.tn,form_submit,web,201,2026-06-01T00:00:00Z
emna.aouadi398@prospects.tn,email_opened,email,139,2026-05-02T16:00:00Z
emna.aouadi398@prospects.tn,email_opened,email,135,2026-06-01T23:00:00Z
emna.aouadi398@prospects.tn,email_opened,email,58,2026-04-29T00:00:00Z
emna.aouadi398@prospects.tn,website_visit,web,348,2026-04-25T18:00:00Z
emna.aouadi398@prospects.tn,website_visit,web,184,2026-04-11T00:00:00Z
